cve_id,published_date,cvss_score,severity,os_id
CVE-2025-21537,2025-01-21 21:15:19.760,5.4,MEDIUM,2
CVE-2025-21538,2025-01-21 21:15:19.887,6.1,MEDIUM,2
CVE-2025-21539,2025-01-21 21:15:20.023,5.4,MEDIUM,2
CVE-2025-21540,2025-01-21 21:15:20.153,5.4,MEDIUM,2
CVE-2025-21541,2025-01-21 21:15:20.287,5.4,MEDIUM,2
CVE-2025-21542,2025-01-21 21:15:20.420,6.3,MEDIUM,2
CVE-2025-21543,2025-01-21 21:15:20.550,4.9,MEDIUM,2
CVE-2025-21544,2025-01-21 21:15:20.690,5.4,MEDIUM,2
CVE-2025-21545,2025-01-21 21:15:20.860,7.5,HIGH,2
CVE-2025-21546,2025-01-21 21:15:20.987,3.8,LOW,2
CVE-2025-21547,2025-01-21 21:15:21.110,9.1,CRITICAL,2
CVE-2025-21548,2025-01-21 21:15:21.240,6.4,MEDIUM,2
CVE-2025-21549,2025-01-21 21:15:21.377,7.5,HIGH,2
CVE-2025-21550,2025-01-21 21:15:21.510,6.1,MEDIUM,2
CVE-2025-21551,2025-01-21 21:15:21.637,6.0,MEDIUM,2
CVE-2025-21552,2025-01-21 21:15:21.763,6.5,MEDIUM,2
CVE-2025-21553,2025-01-21 21:15:21.880,4.2,MEDIUM,2
CVE-2025-21554,2025-01-21 21:15:22.020,5.3,MEDIUM,2
CVE-2025-21555,2025-01-21 21:15:22.163,5.5,MEDIUM,2
CVE-2025-21556,2025-01-21 21:15:22.290,9.9,CRITICAL,2
CVE-2025-21557,2025-01-21 21:15:22.423,5.4,MEDIUM,2
CVE-2025-21558,2025-01-21 21:15:22.537,5.4,MEDIUM,2
CVE-2025-21559,2025-01-21 21:15:22.667,5.5,MEDIUM,2
CVE-2025-21560,2025-01-21 21:15:22.793,6.5,MEDIUM,2
CVE-2025-21561,2025-01-21 21:15:22.920,5.4,MEDIUM,2
CVE-2025-21562,2025-01-21 21:15:23.060,4.3,MEDIUM,2
CVE-2025-21563,2025-01-21 21:15:23.207,4.3,MEDIUM,2
CVE-2025-21564,2025-01-21 21:15:23.330,8.1,HIGH,2
CVE-2025-21565,2025-01-21 21:15:23.460,7.5,HIGH,2
CVE-2025-21566,2025-01-21 21:15:23.590,6.5,MEDIUM,2
CVE-2025-21567,2025-01-21 21:15:23.710,4.3,MEDIUM,2
CVE-2025-21568,2025-01-21 21:15:23.843,4.5,MEDIUM,2
CVE-2025-21569,2025-01-21 21:15:23.977,6.6,MEDIUM,2
CVE-2025-21570,2025-01-21 21:15:24.113,6.1,MEDIUM,2
CVE-2025-21571,2025-01-21 21:15:24.260,7.3,HIGH,2
CVE-2025-23195,2025-01-21 22:15:12.863,7.5,HIGH,2
CVE-2025-23196,2025-01-21 22:15:12.987,8.8,HIGH,2
CVE-2025-0625,2025-01-22 02:15:31.123,3.1,LOW,2
CVE-2025-0428,2025-01-22 08:15:09.013,7.2,HIGH,2
CVE-2025-0429,2025-01-22 08:15:09.173,7.2,HIGH,2
CVE-2025-0395,2025-01-22 13:15:20.933,6.2,MEDIUM,2
CVE-2025-0604,2025-01-22 15:15:14.827,5.4,MEDIUM,2
CVE-2025-22772,2025-01-22 15:15:14.990,7.1,HIGH,2
CVE-2025-22980,2025-01-22 15:15:15.130,6.7,MEDIUM,2
CVE-2025-23449,2025-01-22 15:15:15.650,7.1,HIGH,2
CVE-2025-23462,2025-01-22 15:15:15.800,7.1,HIGH,2
CVE-2025-23475,2025-01-22 15:15:15.950,7.1,HIGH,2
CVE-2025-23486,2025-01-22 15:15:16.093,6.5,MEDIUM,2
CVE-2025-23495,2025-01-22 15:15:16.230,7.1,HIGH,2
CVE-2025-23498,2025-01-22 15:15:16.370,7.1,HIGH,2
CVE-2025-23500,2025-01-22 15:15:16.500,7.1,HIGH,2
CVE-2025-23503,2025-01-22 15:15:16.633,7.1,HIGH,2
CVE-2025-23506,2025-01-22 15:15:16.777,7.1,HIGH,2
CVE-2025-23507,2025-01-22 15:15:16.910,7.1,HIGH,2
CVE-2025-23509,2025-01-22 15:15:17.043,7.1,HIGH,2
CVE-2025-23512,2025-01-22 15:15:17.160,7.5,HIGH,2
CVE-2025-23535,2025-01-22 15:15:17.290,7.1,HIGH,2
CVE-2025-23548,2025-01-22 15:15:17.423,7.1,HIGH,2
CVE-2025-23562,2025-01-22 15:15:17.557,5.8,MEDIUM,2
CVE-2025-23578,2025-01-22 15:15:17.687,7.1,HIGH,2
CVE-2025-23583,2025-01-22 15:15:17.820,7.1,HIGH,2
CVE-2025-23589,2025-01-22 15:15:17.950,7.1,HIGH,2
CVE-2025-23592,2025-01-22 15:15:18.097,7.1,HIGH,2
CVE-2025-23597,2025-01-22 15:15:18.230,7.1,HIGH,2
CVE-2025-23601,2025-01-22 15:15:18.363,7.1,HIGH,2
CVE-2025-23602,2025-01-22 15:15:18.503,7.1,HIGH,2
CVE-2025-23603,2025-01-22 15:15:18.667,7.1,HIGH,2
CVE-2025-23604,2025-01-22 15:15:18.810,7.1,HIGH,2
CVE-2025-23605,2025-01-22 15:15:18.937,7.1,HIGH,2
CVE-2025-23606,2025-01-22 15:15:19.073,7.1,HIGH,2
CVE-2025-23607,2025-01-22 15:15:19.200,7.1,HIGH,2
CVE-2025-23609,2025-01-22 15:15:19.343,7.1,HIGH,2
CVE-2025-23610,2025-01-22 15:15:19.473,7.1,HIGH,2
CVE-2025-23611,2025-01-22 15:15:19.610,7.1,HIGH,2
CVE-2025-23625,2025-01-22 15:15:19.747,7.1,HIGH,2
CVE-2025-23630,2025-01-22 15:15:19.877,7.1,HIGH,2
CVE-2025-23631,2025-01-22 15:15:20.013,7.1,HIGH,2
CVE-2025-23643,2025-01-22 15:15:20.153,7.1,HIGH,2
CVE-2025-23672,2025-01-22 15:15:20.287,7.1,HIGH,2
CVE-2025-23674,2025-01-22 15:15:20.420,7.1,HIGH,2
CVE-2025-23676,2025-01-22 15:15:20.563,7.1,HIGH,2
CVE-2025-23678,2025-01-22 15:15:20.703,7.1,HIGH,2
CVE-2025-23679,2025-01-22 15:15:20.840,7.1,HIGH,2
CVE-2025-23681,2025-01-22 15:15:20.977,7.1,HIGH,2
CVE-2025-23682,2025-01-22 15:15:21.123,7.1,HIGH,2
CVE-2025-23683,2025-01-22 15:15:21.260,7.1,HIGH,2
CVE-2025-23684,2025-01-22 15:15:21.403,4.3,MEDIUM,2
CVE-2025-23686,2025-01-22 15:15:21.547,7.1,HIGH,2
CVE-2025-23695,2025-01-22 15:15:21.727,7.1,HIGH,2
CVE-2025-23696,2025-01-22 15:15:21.870,7.1,HIGH,2
CVE-2025-23697,2025-01-22 15:15:22.000,7.1,HIGH,2
CVE-2025-23700,2025-01-22 15:15:22.120,7.1,HIGH,2
CVE-2025-23701,2025-01-22 15:15:22.250,7.1,HIGH,2
CVE-2025-23706,2025-01-22 15:15:22.387,7.1,HIGH,2
CVE-2025-23709,2025-01-22 15:15:22.510,7.1,HIGH,2
CVE-2025-23732,2025-01-22 15:15:22.640,7.1,HIGH,2
CVE-2025-23746,2025-01-22 15:15:22.783,7.1,HIGH,2
CVE-2025-23758,2025-01-22 15:15:22.907,7.1,HIGH,2
CVE-2025-23768,2025-01-22 15:15:23.040,7.1,HIGH,2
CVE-2025-23769,2025-01-22 15:15:23.177,7.1,HIGH,2
CVE-2025-23770,2025-01-22 15:15:23.303,7.1,HIGH,2
CVE-2025-23774,2025-01-22 15:15:23.440,7.5,HIGH,2
CVE-2025-23781,2025-01-22 15:15:23.573,7.5,HIGH,2
CVE-2025-23784,2025-01-22 15:15:23.713,7.6,HIGH,2
CVE-2025-23798,2025-01-22 15:15:23.873,7.1,HIGH,2
CVE-2025-23803,2025-01-22 15:15:24.020,7.1,HIGH,2
CVE-2025-23806,2025-01-22 15:15:24.163,7.1,HIGH,2
CVE-2025-23811,2025-01-22 15:15:24.297,7.1,HIGH,2
CVE-2025-23812,2025-01-22 15:15:24.437,7.1,HIGH,2
CVE-2025-23846,2025-01-22 15:15:24.570,7.1,HIGH,2
CVE-2025-23866,2025-01-22 15:15:24.707,7.1,HIGH,2
CVE-2025-23867,2025-01-22 15:15:24.847,7.1,HIGH,2
CVE-2025-23874,2025-01-22 15:15:24.980,7.1,HIGH,2
CVE-2025-23882,2025-01-22 15:15:25.123,7.1,HIGH,2
CVE-2025-23910,2025-01-22 15:15:25.267,8.5,HIGH,2
CVE-2025-23918,2025-01-22 15:15:25.403,9.9,CRITICAL,2
CVE-2025-23921,2025-01-22 15:15:25.547,9.0,CRITICAL,2
CVE-2025-23931,2025-01-22 15:15:25.687,9.3,CRITICAL,2
CVE-2025-23932,2025-01-22 15:15:25.827,9.8,CRITICAL,2
CVE-2025-23938,2025-01-22 15:15:25.967,7.5,HIGH,2
CVE-2025-23942,2025-01-22 15:15:26.103,9.1,CRITICAL,2
CVE-2025-23944,2025-01-22 15:15:26.240,8.8,HIGH,2
CVE-2025-23948,2025-01-22 15:15:26.383,8.1,HIGH,2
CVE-2025-23949,2025-01-22 15:15:26.527,8.1,HIGH,2
CVE-2025-23953,2025-01-22 15:15:26.670,10.0,CRITICAL,2
CVE-2025-23959,2025-01-22 15:15:26.810,7.1,HIGH,2
CVE-2025-23966,2025-01-22 15:15:26.950,7.1,HIGH,2
CVE-2025-24027,2025-01-22 15:15:27.090,6.2,MEDIUM,2
CVE-2025-0638,2025-01-22 16:15:29.977,7.5,HIGH,2
CVE-2025-23809,2025-01-22 16:15:31.437,7.1,HIGH,2
CVE-2025-23914,2025-01-22 16:15:31.780,9.8,CRITICAL,2
CVE-2025-23992,2025-01-22 16:15:32.120,5.9,MEDIUM,2
CVE-2025-20128,2025-01-22 17:15:12.583,5.3,MEDIUM,2
CVE-2025-20156,2025-01-22 17:15:12.800,9.9,CRITICAL,2
CVE-2025-20165,2025-01-22 17:15:13.010,7.5,HIGH,2
CVE-2025-23028,2025-01-22 17:15:13.487,5.3,MEDIUM,2
CVE-2025-24397,2025-01-22 17:15:13.670,4.3,MEDIUM,2
CVE-2025-24398,2025-01-22 17:15:13.760,8.8,HIGH,2
CVE-2025-24399,2025-01-22 17:15:13.853,8.8,HIGH,2
CVE-2025-24400,2025-01-22 17:15:13.943,4.3,MEDIUM,2
CVE-2025-24401,2025-01-22 17:15:14.027,6.8,MEDIUM,2
CVE-2025-24402,2025-01-22 17:15:14.123,4.3,MEDIUM,2
CVE-2025-24403,2025-01-22 17:15:14.220,4.3,MEDIUM,2
CVE-2025-0651,2025-01-22 18:15:20.363,7.1,HIGH,2
CVE-2025-23047,2025-01-22 18:15:21.893,6.5,MEDIUM,2
CVE-2025-0611,2025-01-22 20:15:30.860,8.2,HIGH,2
CVE-2025-0612,2025-01-22 20:15:30.957,7.5,HIGH,2
CVE-2025-24030,2025-01-23 04:15:07.100,7.1,HIGH,2
CVE-2025-24529,2025-01-23 06:15:27.710,6.4,MEDIUM,2
CVE-2025-24530,2025-01-23 06:15:27.893,6.4,MEDIUM,2
CVE-2025-0619,2025-01-23 11:15:10.700,4.9,MEDIUM,2
CVE-2025-0635,2025-01-23 11:15:10.890,7.5,HIGH,2
CVE-2025-0648,2025-01-23 11:15:11.030,4.9,MEDIUM,2
CVE-2025-23006,2025-01-23 12:15:28.523,9.8,CRITICAL,2
CVE-2025-0637,2025-01-23 16:15:36.617,9.8,CRITICAL,2
CVE-2025-22264,2025-01-23 16:15:37.257,7.1,HIGH,2
CVE-2025-22768,2025-01-23 16:15:37.403,7.1,HIGH,2
CVE-2025-23540,2025-01-23 16:15:37.577,7.1,HIGH,2
CVE-2025-23541,2025-01-23 16:15:37.737,7.1,HIGH,2
CVE-2025-23544,2025-01-23 16:15:37.897,7.1,HIGH,2
CVE-2025-23545,2025-01-23 16:15:38.070,7.1,HIGH,2
CVE-2025-23624,2025-01-23 16:15:38.223,7.1,HIGH,2
CVE-2025-23626,2025-01-23 16:15:38.390,7.1,HIGH,2
CVE-2025-23628,2025-01-23 16:15:38.547,7.1,HIGH,2
CVE-2025-23629,2025-01-23 16:15:38.690,7.1,HIGH,2
CVE-2025-23634,2025-01-23 16:15:38.840,7.1,HIGH,2
CVE-2025-23636,2025-01-23 16:15:38.983,7.1,HIGH,2
CVE-2025-23722,2025-01-23 16:15:39.117,7.1,HIGH,2
CVE-2025-23723,2025-01-23 16:15:39.260,7.1,HIGH,2
CVE-2025-23724,2025-01-23 16:15:39.387,7.1,HIGH,2
CVE-2025-23725,2025-01-23 16:15:39.530,7.1,HIGH,2
CVE-2025-23727,2025-01-23 16:15:39.660,7.1,HIGH,2
CVE-2025-23729,2025-01-23 16:15:39.790,7.1,HIGH,2
CVE-2025-23730,2025-01-23 16:15:39.933,7.1,HIGH,2
CVE-2025-23733,2025-01-23 16:15:40.073,7.1,HIGH,2
CVE-2025-23834,2025-01-23 16:15:40.203,7.1,HIGH,2
CVE-2025-23835,2025-01-23 16:15:40.353,7.1,HIGH,2
CVE-2025-23836,2025-01-23 16:15:40.497,7.1,HIGH,2
CVE-2025-23894,2025-01-23 16:15:40.637,7.1,HIGH,2
CVE-2025-23960,2025-01-23 16:15:40.777,7.1,HIGH,2
CVE-2025-0650,2025-01-23 17:15:22.163,8.1,HIGH,2
CVE-2025-22153,2025-01-23 18:15:33.267,7.9,HIGH,2
CVE-2025-23227,2025-01-23 18:15:33.440,6.4,MEDIUM,5
CVE-2025-24033,2025-01-23 18:15:33.610,7.5,HIGH,2
CVE-2025-24034,2025-01-23 18:15:33.793,3.2,LOW,2
CVE-2025-24353,2025-01-23 18:15:33.990,5.0,MEDIUM,2
CVE-2025-23011,2025-01-23 21:15:15.010,8.8,HIGH,2
CVE-2025-23012,2025-01-23 21:15:15.173,7.5,HIGH,2
CVE-2025-0693,2025-01-23 22:15:15.397,5.3,MEDIUM,2
CVE-2025-0314,2025-01-24 03:15:07.320,8.7,HIGH,2
CVE-2025-22714,2025-01-24 11:15:09.823,7.1,HIGH,2
CVE-2025-23422,2025-01-24 11:15:09.987,7.5,HIGH,2
CVE-2025-23427,2025-01-24 11:15:10.140,7.1,HIGH,2
CVE-2025-23522,2025-01-24 11:15:10.290,7.1,HIGH,2
CVE-2025-23621,2025-01-24 11:15:10.473,7.1,HIGH,2
CVE-2025-23622,2025-01-24 11:15:10.660,7.1,HIGH,2
CVE-2025-23711,2025-01-24 11:15:10.813,7.1,HIGH,2
CVE-2025-23734,2025-01-24 11:15:10.967,7.1,HIGH,2
CVE-2025-23737,2025-01-24 11:15:11.103,7.1,HIGH,2
CVE-2025-23837,2025-01-24 11:15:11.240,7.1,HIGH,2
CVE-2025-23838,2025-01-24 11:15:11.390,7.1,HIGH,2
CVE-2025-23839,2025-01-24 11:15:11.523,7.1,HIGH,2
CVE-2025-23885,2025-01-24 11:15:11.660,7.1,HIGH,2
CVE-2025-23888,2025-01-24 11:15:11.797,7.1,HIGH,2
CVE-2025-23889,2025-01-24 11:15:11.950,7.1,HIGH,2
CVE-2025-0697,2025-01-24 15:15:12.130,5.3,MEDIUM,2
CVE-2025-22605,2025-01-24 15:15:12.330,7.8,HIGH,2
CVE-2025-0698,2025-01-24 16:15:37.717,6.3,MEDIUM,2
CVE-2025-0699,2025-01-24 16:15:37.977,6.3,MEDIUM,2
CVE-2025-22606,2025-01-24 16:15:38.307,7.8,HIGH,2
CVE-2025-22607,2025-01-24 16:15:38.470,5.5,MEDIUM,2
CVE-2025-23991,2025-01-24 16:15:38.723,4.3,MEDIUM,2
CVE-2025-0700,2025-01-24 17:15:14.517,6.3,MEDIUM,2
CVE-2025-0701,2025-01-24 17:15:14.730,6.3,MEDIUM,2
CVE-2025-22608,2025-01-24 17:15:14.960,6.5,MEDIUM,2
CVE-2025-22609,2025-01-24 17:15:15.100,10.0,CRITICAL,2
CVE-2025-22610,2025-01-24 17:15:15.237,6.5,MEDIUM,2
CVE-2025-22611,2025-01-24 17:15:15.410,9.9,CRITICAL,2
CVE-2025-22612,2025-01-24 17:15:15.570,10.0,CRITICAL,2
CVE-2025-23222,2025-01-24 17:15:15.730,8.4,HIGH,2
CVE-2025-24025,2025-01-24 17:15:15.900,6.1,MEDIUM,2
CVE-2025-24359,2025-01-24 17:15:16.197,8.4,HIGH,2
CVE-2025-0702,2025-01-24 18:15:32.087,6.3,MEDIUM,2
CVE-2025-24542,2025-01-24 18:15:32.550,6.5,MEDIUM,2
CVE-2025-24543,2025-01-24 18:15:32.703,4.3,MEDIUM,2
CVE-2025-24546,2025-01-24 18:15:32.893,5.4,MEDIUM,2
CVE-2025-24547,2025-01-24 18:15:33.063,6.5,MEDIUM,2
CVE-2025-24552,2025-01-24 18:15:33.257,5.3,MEDIUM,2
CVE-2025-24555,2025-01-24 18:15:33.440,7.1,HIGH,2
CVE-2025-24561,2025-01-24 18:15:33.623,7.1,HIGH,2
CVE-2025-24562,2025-01-24 18:15:33.810,7.1,HIGH,2
CVE-2025-24568,2025-01-24 18:15:33.987,4.3,MEDIUM,2
CVE-2025-24570,2025-01-24 18:15:34.147,7.1,HIGH,2
CVE-2025-24571,2025-01-24 18:15:34.320,5.4,MEDIUM,2
CVE-2025-24572,2025-01-24 18:15:34.477,6.5,MEDIUM,2
CVE-2025-24573,2025-01-24 18:15:34.640,6.5,MEDIUM,2
CVE-2025-24575,2025-01-24 18:15:34.793,6.5,MEDIUM,2
CVE-2025-24578,2025-01-24 18:15:34.947,6.5,MEDIUM,2
CVE-2025-24579,2025-01-24 18:15:35.090,5.9,MEDIUM,2
CVE-2025-24580,2025-01-24 18:15:35.247,6.5,MEDIUM,2
CVE-2025-24582,2025-01-24 18:15:35.397,5.3,MEDIUM,2
CVE-2025-24585,2025-01-24 18:15:35.550,6.5,MEDIUM,2
CVE-2025-24587,2025-01-24 18:15:35.697,7.6,HIGH,2
CVE-2025-24588,2025-01-24 18:15:35.867,6.5,MEDIUM,2
CVE-2025-24589,2025-01-24 18:15:36.013,4.3,MEDIUM,2
CVE-2025-24591,2025-01-24 18:15:36.160,4.3,MEDIUM,2
CVE-2025-24594,2025-01-24 18:15:36.330,6.5,MEDIUM,2
CVE-2025-24595,2025-01-24 18:15:36.497,6.5,MEDIUM,2
CVE-2025-24596,2025-01-24 18:15:36.657,5.3,MEDIUM,2
CVE-2025-24604,2025-01-24 18:15:36.823,5.4,MEDIUM,2
CVE-2025-24610,2025-01-24 18:15:36.980,6.5,MEDIUM,2
CVE-2025-24611,2025-01-24 18:15:37.133,4.9,MEDIUM,2
CVE-2025-24613,2025-01-24 18:15:37.277,4.3,MEDIUM,2
CVE-2025-24618,2025-01-24 18:15:37.430,4.3,MEDIUM,2
CVE-2025-24622,2025-01-24 18:15:37.577,5.4,MEDIUM,2
CVE-2025-24623,2025-01-24 18:15:37.727,4.3,MEDIUM,2
CVE-2025-24625,2025-01-24 18:15:37.897,4.3,MEDIUM,2
CVE-2025-24627,2025-01-24 18:15:38.050,6.5,MEDIUM,2
CVE-2025-24633,2025-01-24 18:15:38.200,5.3,MEDIUM,2
CVE-2025-24634,2025-01-24 18:15:38.350,5.9,MEDIUM,2
CVE-2025-24636,2025-01-24 18:15:38.507,7.1,HIGH,2
CVE-2025-24638,2025-01-24 18:15:38.670,6.5,MEDIUM,2
CVE-2025-24644,2025-01-24 18:15:38.833,5.9,MEDIUM,2
CVE-2025-24647,2025-01-24 18:15:39.007,5.4,MEDIUM,2
CVE-2025-24649,2025-01-24 18:15:39.167,4.3,MEDIUM,2
CVE-2025-24650,2025-01-24 18:15:39.347,9.1,CRITICAL,2
CVE-2025-24652,2025-01-24 18:15:39.517,5.4,MEDIUM,2
CVE-2025-24657,2025-01-24 18:15:39.680,5.9,MEDIUM,2
CVE-2025-24658,2025-01-24 18:15:39.853,5.9,MEDIUM,2
CVE-2025-24659,2025-01-24 18:15:40.020,7.6,HIGH,2
CVE-2025-24663,2025-01-24 18:15:40.203,7.6,HIGH,2
CVE-2025-24666,2025-01-24 18:15:40.400,5.9,MEDIUM,2
CVE-2025-24668,2025-01-24 18:15:40.563,5.9,MEDIUM,2
CVE-2025-24669,2025-01-24 18:15:40.730,8.5,HIGH,2
CVE-2025-24672,2025-01-24 18:15:40.890,8.5,HIGH,2
CVE-2025-24673,2025-01-24 18:15:41.033,6.5,MEDIUM,2
CVE-2025-24674,2025-01-24 18:15:41.190,5.9,MEDIUM,2
CVE-2025-24675,2025-01-24 18:15:41.340,6.5,MEDIUM,2
CVE-2025-24678,2025-01-24 18:15:41.477,6.5,MEDIUM,2
CVE-2025-24679,2025-01-24 18:15:41.630,4.3,MEDIUM,2
CVE-2025-24681,2025-01-24 18:15:41.767,5.9,MEDIUM,2
CVE-2025-24682,2025-01-24 18:15:41.947,4.3,MEDIUM,2
CVE-2025-24683,2025-01-24 18:15:42.133,7.6,HIGH,2
CVE-2025-24687,2025-01-24 18:15:42.283,6.5,MEDIUM,2
CVE-2025-24691,2025-01-24 18:15:42.433,4.3,MEDIUM,2
CVE-2025-24693,2025-01-24 18:15:42.597,4.3,MEDIUM,2
CVE-2025-24695,2025-01-24 18:15:42.740,4.4,MEDIUM,2
CVE-2025-24696,2025-01-24 18:15:42.900,4.3,MEDIUM,2
CVE-2025-24698,2025-01-24 18:15:43.050,4.3,MEDIUM,2
CVE-2025-24701,2025-01-24 18:15:43.207,4.4,MEDIUM,2
CVE-2025-24702,2025-01-24 18:15:43.360,6.5,MEDIUM,2
CVE-2025-24703,2025-01-24 18:15:43.520,4.4,MEDIUM,2
CVE-2025-24704,2025-01-24 18:15:43.680,6.5,MEDIUM,2
CVE-2025-24705,2025-01-24 18:15:43.840,5.3,MEDIUM,2
CVE-2025-24706,2025-01-24 18:15:44.003,6.5,MEDIUM,2
CVE-2025-24709,2025-01-24 18:15:44.170,6.5,MEDIUM,2
CVE-2025-24711,2025-01-24 18:15:44.330,5.4,MEDIUM,2
CVE-2025-24712,2025-01-24 18:15:44.480,5.4,MEDIUM,2
CVE-2025-24713,2025-01-24 18:15:44.630,5.4,MEDIUM,2
CVE-2025-24714,2025-01-24 18:15:44.773,5.4,MEDIUM,2
CVE-2025-24715,2025-01-24 18:15:44.913,5.4,MEDIUM,2
CVE-2025-24716,2025-01-24 18:15:45.057,5.4,MEDIUM,2
CVE-2025-24717,2025-01-24 18:15:45.210,5.4,MEDIUM,2
CVE-2025-24719,2025-01-24 18:15:45.360,6.5,MEDIUM,2
CVE-2025-24720,2025-01-24 18:15:45.523,5.4,MEDIUM,2
CVE-2025-24721,2025-01-24 18:15:45.667,6.5,MEDIUM,2
CVE-2025-24722,2025-01-24 18:15:45.840,5.9,MEDIUM,2
CVE-2025-24723,2025-01-24 18:15:46.000,5.9,MEDIUM,2
CVE-2025-24724,2025-01-24 18:15:46.170,5.4,MEDIUM,2
CVE-2025-24725,2025-01-24 18:15:46.357,4.3,MEDIUM,2
CVE-2025-24726,2025-01-24 18:15:46.530,6.5,MEDIUM,2
CVE-2025-24727,2025-01-24 18:15:46.707,5.9,MEDIUM,2
CVE-2025-24728,2025-01-24 18:15:46.877,8.5,HIGH,2
CVE-2025-24729,2025-01-24 18:15:47.037,6.5,MEDIUM,2
CVE-2025-24730,2025-01-24 18:15:47.193,6.5,MEDIUM,2
CVE-2025-24731,2025-01-24 18:15:47.370,5.9,MEDIUM,2
CVE-2025-24732,2025-01-24 18:15:47.530,6.5,MEDIUM,2
CVE-2025-24733,2025-01-24 18:15:47.697,6.5,MEDIUM,2
CVE-2025-24736,2025-01-24 18:15:47.850,4.3,MEDIUM,2
CVE-2025-24738,2025-01-24 18:15:48.017,4.3,MEDIUM,2
CVE-2025-24739,2025-01-24 18:15:48.177,4.3,MEDIUM,2
CVE-2025-24746,2025-01-24 18:15:48.437,6.5,MEDIUM,2
CVE-2025-24750,2025-01-24 18:15:48.663,5.4,MEDIUM,2
CVE-2025-24751,2025-01-24 18:15:48.810,4.3,MEDIUM,2
CVE-2025-24753,2025-01-24 18:15:48.950,4.3,MEDIUM,2
CVE-2025-24755,2025-01-24 18:15:49.160,6.5,MEDIUM,2
CVE-2025-24756,2025-01-24 18:15:49.307,7.1,HIGH,2
CVE-2025-0703,2025-01-24 19:15:13.137,4.3,MEDIUM,2
CVE-2025-0704,2025-01-24 19:15:13.303,5.3,MEDIUM,2
CVE-2025-0705,2025-01-24 19:15:13.467,4.3,MEDIUM,2
CVE-2025-24363,2025-01-24 19:15:13.633,4.2,MEDIUM,2
CVE-2025-0706,2025-01-24 20:15:33.830,2.4,LOW,2
CVE-2025-0707,2025-01-24 20:15:34.020,7.8,HIGH,2
CVE-2025-0708,2025-01-24 20:15:34.200,3.5,LOW,2
CVE-2025-0709,2025-01-24 21:15:11.237,2.4,LOW,2
CVE-2025-0710,2025-01-24 21:15:11.420,3.5,LOW,2
CVE-2025-21262,2025-01-24 22:15:38.220,5.4,MEDIUM,2
CVE-2025-24360,2025-01-25 01:15:24.047,5.3,MEDIUM,2
CVE-2025-24361,2025-01-25 01:15:24.193,5.3,MEDIUM,2
CVE-2025-0357,2025-01-25 02:15:26.990,9.8,CRITICAL,2
CVE-2025-0411,2025-01-25 05:15:09.533,7.0,HIGH,2
CVE-2025-0682,2025-01-25 06:15:28.740,8.8,HIGH,2
CVE-2025-0350,2025-01-25 10:15:08.160,6.4,MEDIUM,2
CVE-2025-0542,2025-01-25 17:15:21.030,7.8,HIGH,2
CVE-2025-0543,2025-01-25 17:15:21.720,7.8,HIGH,2
CVE-2025-0720,2025-01-26 23:15:21.547,3.3,LOW,2
CVE-2025-0721,2025-01-27 00:15:26.317,4.3,MEDIUM,2
CVE-2025-0722,2025-01-27 00:15:26.517,4.7,MEDIUM,2
CVE-2025-24389,2025-01-27 06:15:24.170,6.3,MEDIUM,2
CVE-2025-24390,2025-01-27 06:15:24.313,6.8,MEDIUM,2
CVE-2025-24814,2025-01-27 09:15:14.947,5.5,MEDIUM,2
CVE-2025-0695,2025-01-27 11:15:11.087,5.3,MEDIUM,2
CVE-2025-0696,2025-01-27 11:15:11.267,5.3,MEDIUM,2
CVE-2025-22513,2025-01-27 14:15:28.233,7.1,HIGH,2
CVE-2025-23457,2025-01-27 14:15:28.373,7.1,HIGH,2
CVE-2025-23792,2025-01-27 14:15:28.510,7.1,HIGH,2
CVE-2025-24533,2025-01-27 14:15:28.653,5.4,MEDIUM,2
CVE-2025-24584,2025-01-27 14:15:28.797,4.3,MEDIUM,2
CVE-2025-24601,2025-01-27 14:15:28.927,9.8,CRITICAL,2
CVE-2025-24612,2025-01-27 14:15:29.063,9.3,CRITICAL,2
CVE-2025-24664,2025-01-27 14:15:29.197,9.3,CRITICAL,2
CVE-2025-24685,2025-01-27 14:15:29.333,8.1,HIGH,2
CVE-2025-24754,2025-01-27 14:15:29.477,4.3,MEDIUM,2
CVE-2025-23529,2025-01-27 15:15:11.813,6.5,MEDIUM,2
CVE-2025-23531,2025-01-27 15:15:11.963,7.1,HIGH,2
CVE-2025-23574,2025-01-27 15:15:12.123,7.1,HIGH,2
CVE-2025-23656,2025-01-27 15:15:12.267,6.5,MEDIUM,2
CVE-2025-23669,2025-01-27 15:15:12.423,6.5,MEDIUM,2
CVE-2025-23752,2025-01-27 15:15:12.570,7.1,HIGH,2
CVE-2025-23754,2025-01-27 15:15:12.727,7.1,HIGH,2
CVE-2025-23756,2025-01-27 15:15:12.877,7.1,HIGH,2
CVE-2025-23849,2025-01-27 15:15:13.087,5.4,MEDIUM,2
CVE-2025-23982,2025-01-27 15:15:13.247,7.1,HIGH,2
CVE-2025-24537,2025-01-27 15:15:13.440,5.4,MEDIUM,2
CVE-2025-24538,2025-01-27 15:15:13.607,5.4,MEDIUM,2
CVE-2025-24540,2025-01-27 15:15:13.753,4.3,MEDIUM,2
CVE-2025-24590,2025-01-27 15:15:13.947,5.3,MEDIUM,2
